,ticker,mutual_holders,inst_holders,avg_vol,beta,mcap
1294,BLBX,0.0026,0.010000000000000002,128820,0.153431,17578408
1295,ROSS,0.0141,0.3239,19280,,422625024
1296,ITRG,0.1104,0.27540000000000003,63960,0.724857,53586180
1297,AIRT,0.0329,0.10640000000000002,3640,1.290686,44178760
1298,SDPI,0.016400000000000005,0.06820000000000001,113850,-0.02549,24816976
1299,BJ,0.2171,0.5546,3560870,0.480499,9255137280
1300,GLW,0.13140000000000002,0.3594,4763070,0.948529,27825367040
1301,JAZZ,0.16949999999999998,0.4498,476460,0.872058,9624295424
1302,APXI,0.0011,0.1026,97830,,
1303,ATRA,0.18320000000000003,0.6740999999999999,1363720,1.810294,701355712
1304,SBLK,0.026799999999999997,0.40429999999999994,2541240,0.867647,2271772672
1305,KNBE,0.2032,0.9601999999999998,1824330,,2886611712
1306,AVTX,0.0558,0.6366,100075,1.908333,526209824
1307,NIQ,0.0063999999999999994,0.20330000000000004,22710,,171048128
1308,GEEX,0.0059,0.09910000000000002,50050,,
1309,LI,0.0341,0.14220000000000002,17640540,,38918164480
1310,FANH,0.019299999999999998,0.22039999999999998,32420,0.527941,276527200
1311,LAB,0.21789999999999998,0.5146,2069220,1.137745,
1312,AAN,0.232,0.5895999999999999,322030,,483109728
1313,OFS,0.023899999999999998,0.09840000000000002,87730,1.888235,138349888
1314,DLPN,0.05119999999999999,0.15609999999999996,34590,2.120588,33730712
1315,UBCP,0.031,0.1376,4370,0.434313,91378392
1316,HVBC,0.015300000000000001,0.12769999999999998,680,0.60147,46708628
1317,BBU,0.0012000000000000001,0.8259000000000001,25190,1.469117,1522192896
1318,TMX,0.29050000000000004,1.1351999999999998,815280,1,5075392512
1319,AACG,0.0001,0.011300000000000001,11690,0.819607,42045048
1320,PBTS,0.0124,0.023,4652760,0.842589,37129320
1321,PTPI,0.011499999999999998,0.0615,518950,,17952190
1322,DLO,0.06939999999999999,0.3663,1171560,,7790214656
1323,PRSO,0.017400000000000002,0.055600000000000004,20360,,36346808
1324,ADES,0.0746,0.2934,67840,0.520588,85270248
1325,CLDT,0.2823,0.5636000000000001,253980,1.881862,524258144
1326,CRDL,0.053700000000000005,0.08870000000000001,99680,1.032907,72341856
1327,YTEN,0.06940000000000002,0.3545,46090,1.333823,11569984
1328,THMO,0.0235,0.07149999999999998,9537060,2.996568,2918391
1329,CAG,0.20329999999999998,0.5141,4659120,0.756372,17040987136
1330,SNP,0.005,0.020200000000000003,195680,0.965793,70154395648
1331,DSGN,0.07890000000000003,0.5164,295450,,941809536
1332,GAMC,0.0055000000000000005,0.4294,24020,,
1333,CTRE,0.2572,0.5566000000000001,728370,1.17696,1815483648
1334,BORR,0.0016,0.032900000000000006,3797780,3.733832,514375424
1335,PLYM,0.1981,0.4298,269070,1.316083,611479168
1336,LTRX,0.09490000000000001,0.20520000000000002,81050,2.280392,179281024
1337,FXLV,0.0635,0.3897999999999999,615950,,319204960
1338,IIIIU,0.0034999999999999996,0.1334,200,,
1339,ACB,0.08520000000000001,0.1152,8765200,3.075268,256764816
1340,ADVM,0.09420000000000002,0.4714,2726090,1.214705,147228144
1341,NSPR,0.0061,0.0212,8100,1.398529,16600000
1342,BRDG,0.18130000000000002,0.4895,118600,,375662528
1343,BOX,0.1631,0.4363999999999999,1505380,1.275,4058971136
1344,FMNB,0.10239999999999999,0.2324,78230,0.940686,500491392
1345,EARN,0.0583,0.21149999999999997,101670,1.825,99343872
1346,MBII,0.05910000000000001,0.21680000000000002,1400720,0.437254,185223648
1347,ASTC,0.042,0.08729999999999999,135150,-1.227941,23321328
1348,WSBF,0.1303,0.7646000000000001,102910,,421874208
1349,GGAAU,0.0055000000000000005,0.49839999999999995,4480,,
1350,PSPC,0.048299999999999996,0.32749999999999996,48780,,427559040
1351,CRNX,0.16629999999999998,0.6403,351430,1.460153,960210496
1352,CNOB,0.1575,0.3906,159460,1.233823,971838016
1353,IHD,0.028999999999999998,0.2869,44530,,106425880
1354,EVRI,0.23459999999999998,0.44500000000000006,808790,2.639705,1549365632
1355,INTZ,0.08639999999999998,0.20049999999999998,33950,1.188235,73292704
1356,RCKY,0.17350000000000002,0.49910000000000004,15570,0.742156,237840528
1357,RMT,0.0181,0.2071,117130,1.373529,371894080
1358,SBT,0.034,0.18480000000000002,258600,0.753418,291091296
1359,CNTG,0.0008,0.1368,8330,-1.590055,51775760
1360,HSON,0.29209999999999997,0.48490000000000005,13710,0.499019,81030384
1361,EPSN,0.0806,0.47760000000000014,172720,0.22696,139808928
1362,WIMI,0.001,0.05240000000000001,469350,1.192756,193168320
1363,UNM,0.2411,0.9800000000000001,2028160,1.514215,6865531904
1364,STEP,0.27009999999999995,0.5694999999999999,512590,,1594337408
1365,SONN,0.048299999999999996,0.0654,428760,0.184162,17183472
1366,WKHS,0.1277,0.4825,4486180,2.749019,433516288
1367,MSI,0.1597,0.4171,658560,0.882352,36322988032
1368,FISV,0.1559,0.45430000000000004,3342230,0.814215,60866789376
1369,TPGY,0.0036000000000000003,0.8723999999999997,46970,,434437504
1370,SLG,0.19730000000000006,0.4791,909380,1.370588,2986686976
1371,FAT,0.017099999999999997,0.06420000000000001,6840,2.163841,127482304
1372,AFCG,0.1426,0.2626,101410,,256014384
1373,ON,0.165,0.47150000000000003,7920850,1.710294,22748033024
1374,VSTO,0.208,1.0278,1070220,0.557843,1520065536
1375,AEHR,0.1102,0.32360000000000005,264480,1.383333,198620560
1376,KNOP,0.09190000000000001,0.184,116350,1.073529,577148864
1377,WALD,0.0002,0.6376999999999999,279430,,429524992
1378,VCV,0.0011,0.1475,94780,0.348529,517496352
1379,RNER,0.0007999999999999999,0.0979,4630,,222251760
1380,CAMT,0.0895,0.22909999999999997,111560,1.561274,1120593792
1381,UTG,0.0053,0.12849999999999998,196930,0.709313,2032914304
1382,TACT,0.10269999999999997,0.4244,27860,1.937745,36980048
1383,ASGN,0.21579999999999996,0.5354,330650,2.007843,4774965248
1384,CNS,0.15870000000000004,0.29519999999999996,139470,1.298529,3167348224
1385,IVZ,0.1317,0.4,3519320,1.190686,7226375680
1386,UG,0.10379999999999999,0.42679999999999985,8920,0.068627,64963688
1387,SYNL,0.10690000000000001,0.1704,25460,0.671568,138121968
1388,DBI,0.22400000000000003,0.5045,1492780,2.352941,953967552
1389,DYAI,0.03810000000000001,0.1306,31830,0.241666,95469280
1390,FCF,0.2297,0.47200000000000003,451640,1.020098,1289652480
1391,GDV,0.005700000000000001,0.1618,125060,1.307352,1873724416
1392,AM,0.15259999999999999,0.3243,4910910,2.719772,4445562368
1393,MPV,0.025300000000000003,0.2373,5950,0.45098,129255928
1394,NGL,0.1522,0.24349999999999997,628570,2.343137,182727536
1395,BG,0.1968,0.4754,1737500,0.543137,12277232640
1396,FORG,0.13379999999999997,0.6263,631900,,1789480064
1397,IR,0.17729999999999999,0.6054999999999999,2498520,1.489331,17246957568
1398,ACT,0.0395,0.1653,401670,,3543398400
1399,MAT,0.3018,0.6851,2122280,1.444607,7959747072
1400,SEVN,0.0772,0.14900000000000002,27010,,155607216
1401,AVPT,0.03509999999999999,0.3025999999999999,2521000,0.826147,855395328
1402,VNET,0.09370000000000002,0.7801,1100330,0.153431,767691456
1403,HTD,0.021,0.07849999999999999,64120,0.990686,782547776
1404,GBX,0.32599999999999996,0.6331000000000001,394100,1.398529,1010230976
1405,FSK,0.018300000000000007,0.1875,1374930,1.490196,5877281792
1406,PROC,0.0001,0.0162,15680,0.082044,990594688
1407,RE,0.1762,0.4752,225580,0.619607,11009147904
1408,HAE,0.24769999999999995,0.5562,577590,0.292156,3373454336
1409,DOCN,0.12000000000000001,0.40759999999999996,1631300,,4212596480
1410,RKT,0.1791,0.46349999999999997,3823420,,17200080896
1411,RBCN,0.039700000000000006,0.2168,538080,0.355882,37859124
1412,JRO,0.036800000000000006,0.17880000000000001,82490,0.539705,336370336
1413,UFPI,0.23380000000000004,1.0070000000000001,245350,1.497058,4363399168
1414,IPGP,0.128,0.38299999999999995,404260,1.355392,4939602944
1415,ARTL,0.024800000000000003,0.0433,409150,,13807047
1416,FDP,0.3057,0.5397000000000001,499860,0.782352,1433018368
1417,RPT,0.294,0.6703999999999999,588220,1.571078,814238464
1418,NCZ,0.030600000000000002,0.2069,755590,1.236274,232533776
1419,ALGM,0.10869999999999999,0.29950000000000004,475560,,3806391040
1420,CHRW,0.20370000000000002,0.5141000000000001,1132750,0.777941,12942806016
1421,AIM,0.062400000000000004,0.14839999999999998,79130,-0.634313,38278880
1422,R,0.16059999999999997,0.4916000000000001,430090,1.802941,3846319616
1423,NLIT,0.0204,0.6595000000000001,324050,,171237760
1424,RNST,0.27669999999999995,0.5431999999999999,302300,1.12549,1636186240
1425,OBE,0.0039,0.07919999999999999,923960,3.257432,
1426,AGX,0.18600000000000003,0.5212000000000001,83690,0.497058,566672128
1427,HAS,0.21550000000000002,0.4648,822150,0.95098,11419252736
1428,TSCO,0.1403,0.7633999999999999,923990,0.983333,23187529728
1429,VSEC,0.2345,1.1631000000000002,33650,1.50147,435636832
1430,TGH,0.11880000000000002,0.4815999999999999,385880,1.219117,1320952064
1431,NUZE,0.08090000000000001,0.09000000000000001,24560,-1.158333,18749708
1432,EXK,0.14819999999999997,0.2052,2596980,1.423149,528429056
1433,NTR,0.07789999999999998,0.278,3619830,0.814994,43334070272
1434,LXU,0.04019999999999999,0.7247000000000002,1114220,1.803921,1153830144
1435,TTEC,0.0952,0.41619999999999996,85540,0.893627,3119378176
1436,O,0.16190000000000002,0.4672,3516160,0.80147,39080214528
1437,TIOA,0.001,0.7279999999999999,20120,,421331264
1438,ONCY,0.0012,0.014699999999999998,193890,1.702719,55032604
1439,JHI,0.0001,0.1096,18050,0.873039,119533104
1440,NGC,0.04760000000000001,0.3901,1890,,211250768
1441,VVV,0.1758,0.9508,1519880,1.380392,5307610112
1442,SU,0.0882,0.2714,8343010,1.989879,46392471552
1443,HYT,0.07579999999999999,0.1828,321840,0.753921,1152602496
1444,PMM,0.0040999999999999995,0.057300000000000004,125080,0.302941,338688960
1445,PYCR,0.08629999999999999,0.1803,621510,,4777637376
1446,CHSCN,0.31289999999999996,0.0001,42530,,
1447,AMT,0.16599999999999998,0.39710000000000006,1643520,0.477941,116663410688
1448,XPRO,0.3891,1.4520999999999997,901330,,1076886016
1449,WMG,0.16119999999999998,0.9565999999999999,701020,,13004897280
1450,OTEX,0.0802,0.3296,465860,0.956372,10588319744
1451,EZPW,0.23129999999999998,0.5961,324660,1.388725,412856832
1452,BOXD,0.0001,0.323,17640470,,115283312
1453,WELL,0.1735,1.0868999999999998,1844470,0.998529,35590262784
1454,VNRX,0.020700000000000003,0.2127000000000001,39300,1.715686,
1455,CLB,0.31709999999999994,0.6789,423870,2.788725,821177472
1456,CIDM,0.048299999999999996,0.1613,2885350,1.632843,89201704
1457,ACXP,0.0018000000000000002,0.0081,16130,,37900620
1458,VYNT,0.037200000000000004,0.13289999999999993,72270,,25710876
1459,EVR,0.131,0.3436,376550,1.563725,3451271680
1460,BEEM,0.17410000000000003,0.3067999999999999,276590,1.190686,125335504
1461,FRHC,0.002699999999999999,0.011600000000000003,122160,1.257843,2867786496
1462,TSHA,0.1138,0.7054999999999999,416670,,163898816
1463,FMX,0.0701,0.1973,788290,0.455392,21329829888
1464,PACB,0.30230000000000007,0.6255000000000001,6627190,1.263235,1128358656
1465,ODP,0.2293,0.6289999999999999,361820,1.923039,1616873088
1466,JRVR,0.27170000000000005,0.5139,193410,0.409313,861797312
1467,CGNT,0.1716,0.5560999999999999,1482700,,278761600
1468,FELE,0.22820000000000001,0.5322,200480,0.977941,3468141056
1469,HR,0.23740000000000003,0.5258,5039740,0.640196,3752730624
1470,MVO,0.0048000000000000004,0.04300000000000001,99070,1.120588,144900000
1471,FRPT,0.2179,0.5689,958440,0.67549,2097930624
1472,NYMX,0.002,0.0093,161630,1.123529,34003156
1473,TREE,0.24319999999999997,1.0351999999999995,374220,1.45049,592229568
1474,ANIX,0.053599999999999995,0.0987,53420,1.632843,89118920
1475,PV,0.0048,0.29390000000000005,18660,,529437536
1476,JEMD,0.0138,0.15159999999999998,29950,,92971464
1477,BHE,0.30519999999999997,0.6267,172900,1.012254,785501888
1478,RAMP,0.23860000000000003,0.5218,859420,1.120098,1876986496
1479,DHHC,0.0028,0.4244000000000001,45010,,424134368
1480,WCC,0.1801,1.0613000000000004,1223730,2.289215,5286738432
1481,VISL,0.052899999999999996,0.21559999999999999,330760,1.848039,27644358
1482,IIIV,0.19519999999999998,0.4535,134170,1.485959,565733440
1483,TWO,0.2695,0.9457000000000002,4348540,1.692647,1642146432
1484,ONCR,0.0769,0.6636,297080,,33293610
1485,SGC,0.1478,0.30529999999999996,28860,0.889215,289717568
1486,VTOL,0.16210000000000002,1.5301,186270,,672984896
1487,FOXF,0.3054,0.5828,276100,1.778921,3618628352
1488,PRVB,0.0867,0.2967,811890,2.595785,279482432
1489,DHR,0.0986,0.3366,1806010,0.779901,188526854144
1490,EMBK,0.015300000000000003,0.5115999999999998,5554660,,229092192
1491,RMO,0.1458,0.23950000000000005,9353740,0.964764,68946928
1492,PSTX,0.13899999999999998,0.37199999999999994,501640,,158140944
1493,FOXW,0.0136,0.6176,64310,,74908128
1494,LYRA,0.010599999999999998,0.15239999999999998,68830,,78547784
1495,SCTL,0.0647,0.39480000000000004,171240,,
1496,SPCB,0.0005,0.027599999999999993,541270,0.304901,8741069
1497,AVDX,0.05280000000000001,0.4345,2998410,,1349945344
1498,IPAR,0.14289999999999997,0.34,86740,1.036764,2221372928
1499,DMAC,0.0479,0.129,524420,2.446078,34897100
1500,WULF,0.0012000000000000001,0.0448,698260,,149464576
1501,PFTA,0.0026,0.4077,94910,,314175232
1502,ARGX,0.11830000000000002,0.3617,402460,1.007482,18845976576
1503,SNRH,0.043100000000000006,0.3719,18970,,509737504
1504,CSPI,0.0969,0.24339999999999998,2880,1.70147,38759136
1505,SBOW,0.083,0.552,861380,2.217156,464538464
1506,HCM,0.0707,0.21699999999999997,535580,0.624799,2691848960
1507,LIFE,0.3288999999999999,0.6179000000000001,80580,1.503431,86984896
1508,VRCA,0.095,0.5977999999999999,1227030,1.967238,82832488
1509,CSV,0.15019999999999997,0.5015,147570,1.045588,658854336
1510,ANSS,0.1656,0.43079999999999996,462390,1.258333,21397925888
1511,LQDT,0.1682,0.4536,302240,1.174509,534495968
1512,AGM,0.1617,0.45750000000000013,29090,0.964705,1042122816
1513,HCA,0.1253,0.3873000000000001,2358910,1.606862,52923674624
1514,ANZU,0.021300000000000003,0.4096000000000001,60940,,520625024
1515,LMST,0.0508,0.3759,2640,0.740196,144428880
1516,MLCO,0.09809999999999998,0.2651,3349800,1.719607,2319206656
1517,LATGU,0.005,0.10089999999999999,160,,
1518,GOEV,0.0745,0.1279,4678330,0.100727,553785536
1519,KGC,0.0949,0.25039999999999996,20456380,0.908918,4177418240
1520,BCH,0.0011,0.007499999999999999,181170,0.295605,8394512896
1521,UVSP,0.15480000000000002,0.9508,59540,1.021568,750949504
1522,HCWB,0.0055,0.016600000000000004,6530,,87987584
1523,AGR,0.0315,0.0793,699950,0.340686,17608146944
1524,ISEE,0.16630000000000003,0.5471,2259110,1.453431,1303468160
1525,ALK,0.21040000000000003,0.3820999999999999,1574640,1.506372,5058178560
1526,UEC,0.24280000000000004,0.67,9231470,2.066666,866303808
1527,CVRX,0.0805,0.5073000000000001,169350,,131269104
1528,DUO,0.0007000000000000001,0.010499999999999999,30030,-0.579972,162751728
1529,IMTE,0.0002,0.0056,4554170,,20711312
1530,FAX,0.0338,0.12050000000000002,1617560,0.623529,682303424
1531,BKT,0.0092,0.217,153780,0.188725,292964128
1532,HYPR,0.0006000000000000001,0.22780000000000003,194830,,114853136
1533,PYPD,0.009399999999999997,0.057199999999999994,11320,,88531152
1534,SLNH,0.0428,0.0629,74740,1.65245,57127680
1535,PJT,0.16999999999999998,0.35760000000000003,210140,0.893137,1630789376
1536,UPC,0.0004,0.11339999999999997,166160,,13485000
1537,ETG,0.0081,0.1249,177710,1.354901,1252254208
1538,VIR,0.11190000000000001,0.8974,1440330,-0.973816,3915929600
1539,ISRG,0.1367,0.41419999999999996,1680580,1.169607,73337176064
1540,NVCR,0.2928,0.5961000000000001,546880,0.841176,7823725056
1541,SLRC,0.11020000000000002,0.24910000000000002,203920,1.189215,616373760
1542,CBAN,0.061700000000000005,0.2718,283410,0.484313,204839504
1543,KO,0.10330000000000002,0.3635,14139810,0.657843,271713107968
1544,XOM,0.2578,0.6082,28632640,1.156862,362541252608
1545,WTW,0.1725,0.9515999999999999,714340,0.778921,
1546,BKI,0.21979999999999997,0.545,762920,0.835723,9982550016
1547,GAN,0.1499,0.332,789970,,125522384
1548,SNPO,0.0187,0.9178000000000001,174800,,758134080
1549,GDDY,0.21989999999999998,0.5636,1094380,0.995588,12054993920
1550,CDTX,0.04870000000000001,0.39470000000000005,322410,1.333823,49387724
1551,GSL,0.0022,0.2587,734390,1.67598,560636032
1552,CEQP,0.1502,0.2163,519430,3.122058,1493162880
1553,GWRS,0.0747,0.24019999999999997,23690,0.632843,303952256
1554,PPTA,0.0353,0.6023000000000001,414800,1.096141,173718256
1555,MQY,0.0299,0.23979999999999999,215140,0.192647,966099456
1556,AAU,0.0187,0.036599999999999994,377450,1.246679,31945048
1557,ORA,0.12479999999999998,0.5811,1693220,0.449509,4341796352
1558,MXL,0.30650000000000005,0.614,833490,1.996078,2595174144
1559,APA,0.22970000000000004,0.5194,8732030,4.42549,
1560,ACDI,0.0055,0.16280000000000006,121540,,376124992
1561,ASG,0.0054,0.1099,205620,1.4,326057632
1562,JOBY,0.026499999999999996,0.214,6438650,,2965119488
1563,SWI,0.0576,0.8696999999999999,1387230,0.832825,1726126592
1564,HE,0.1569,0.34349999999999997,396640,0.268627,4351124480
1565,CRCT,0.1302,0.5297000000000001,138790,,1485758976
1566,ATHE,0.0024,0.0205,64530,0.872795,27302412
1567,STLD,0.1714,0.4611,1655170,1.416666,13070876672
1568,HQY,0.20550000000000002,0.5093000000000001,962120,1.090196,5220071424
1569,VIRT,0.15199999999999997,0.9300999999999998,1248040,-0.422058,2512196608
1570,GTEC,0.0005,0.0098,10500,2.530129,47245152
1571,ORIC,0.19650000000000004,0.6303999999999998,687460,2.176181,181156736
1572,AVID,0.1532,0.46569999999999995,282870,1.186764,1300235264
1573,NDLS,0.2034,0.5601,319520,1.510784,229818192
1574,HCC,0.2599,0.5137,854050,1.056439,1488862464
1575,CORS,0.0009000000000000002,0.4108,227160,,289413984
1576,VTIQU,0.0004,0.1962000000000001,18670,,279336800
1577,HWC,0.2002,0.46179999999999993,343140,1.456372,3867252224
1578,WNS,0.18270000000000003,0.9621000000000001,152800,1.383333,3745593088
1579,VVR,0.0989,0.7031999999999999,677040,0.588235,584578432
1580,UTZ,0.2696,1.1177000000000001,636240,0.645856,1999017600
1581,FDUS,0.0172,0.14539999999999997,74560,1.794607,440117568
1582,LARK,0.0955,0.17859999999999998,1430,0.418627,124197816
1583,MSVB,0.016399999999999998,0.24609999999999999,230,0.266666,42242760
1584,G,0.202,0.6226,1022960,1.456862,8300968448
1585,DMF,0.0168,0.10339999999999999,40570,0.197058,144664432
1586,IDCC,0.2073,0.49179999999999996,433120,1.036274,1920442752
1587,SBCF,0.2567,0.5124,401960,1.197549,1929604736
1588,PDT,0.0066,0.03609999999999999,68500,0.856862,675403072
1589,AIZ,0.19170000000000004,0.6028000000000001,426090,0.593627,10048125952
1590,HIMX,0.018400000000000003,0.1894,3355720,2.006862,1103376000
1591,BDN,0.29009999999999997,0.6677,1635460,1.082843,1538422656
1592,DELL,0.1668,0.4325,4322400,0.972436,32510947328
1593,PETZ,0.001,0.004399999999999999,1289940,,157501504
1594,AFTR,0.0982,0.5912,36880,,303218752
1595,LGST,0.006,0.1116,79820,,
1596,CVII,0.020500000000000008,0.31279999999999997,71960,,1688775040
1597,BSGM,0.08230000000000001,0.2078,372610,1.586274,25247078
1598,RNA,0.2441,0.6437999999999999,462420,,779898752
1599,ALLT,0.1013,0.4985,48210,0.816176,181118352
1600,AXH,0.012,0.35489999999999994,6540,,
1601,EMX,0.0235,0.09299999999999999,105840,0.931056,200959920
1602,GATE,0.0414,0.6171999999999999,1540,,423790336
1603,NARI,0.199,0.43290000000000006,633030,,3652901376
1604,ROC,0.0035000000000000005,0.21550000000000002,6130,,216109728
1605,EWCZ,0.1701,0.7006999999999999,779240,,588539264
1606,NESR,0.07479999999999999,0.2806,395710,0.731002,575575552
1607,CCXI,0.1961,0.44189999999999996,1172120,1.837254,1614226176
1608,AJG,0.14089999999999997,0.45499999999999996,779180,0.715196,34403999744
1609,OCFC,0.14159999999999998,0.3634,249250,0.861274,1138853376
1610,UMPQ,0.21760000000000002,0.9809000000000001,1427420,1.003921,3707485440
1611,APPN,0.19580000000000003,0.5390999999999999,459250,1.688952,3655613184
1612,EKSO,0.048299999999999996,0.14930000000000002,87750,1.923039,21178772
1613,NBRV,0.0217,0.054099999999999995,1418150,1.541176,11343940
1614,SPB,0.24480000000000002,0.5287999999999999,267850,1.566666,3188136960
1615,BOAS,0.0142,0.4074,14170,,281750016
1616,MTACU,0.020300000000000002,0.14720000000000003,130,,
1617,KTF,0.024499999999999997,0.2704,81220,0.185784,380539840
1618,EGF,0.001,0.5625,910,0.131862,42873116
1619,BUSE,0.11350000000000002,0.3238999999999999,197400,0.90049,1303211264
1620,PTRA,0.0899,0.4297000000000001,4639350,,1017288896
1621,AHRN,0.0002,0.0312,36510,,
1622,LTBR,0.0391,0.07569999999999999,80130,3.157352,38524128
1623,BOXL,0.0437,0.12060000000000001,260640,3.406837,43448136
1624,FINV,0.0668,0.4834,592150,0.952136,1269524480
1625,LC,0.1652,0.40559999999999996,1883450,2.071568,1230434048
1626,ZENV,0.023799999999999998,0.4382999999999999,99170,,86836648
1627,OR,0.15699999999999997,0.37559999999999993,1069100,0.590765,1659586304
1628,ESE,0.2959,0.6243,118600,1.158823,1749041408
1629,PL,0.0037,0.1459,4721370,,1213673984
1630,SHW,0.11829999999999999,0.35619999999999996,1723260,1.146078,63338688512
1631,TPH,0.24050000000000002,1.1740000000000004,1418180,1.513725,2083281920
1632,WWW,0.25070000000000003,1.1591000000000002,605940,1.808333,1666330880
1633,ERII,0.11659999999999998,0.3434,475210,1.271568,1125297024
1634,FCN,0.2051,0.5933,361010,0.449509,6490127360
1635,SPG,0.1638,0.4891,2054800,1.498529,31836608512
1636,LFVN,0.0816,0.24270000000000003,23030,1.348529,56416460
1637,BGX,0.0333,0.232,42580,,145711440
1638,BRSP,0.1068,0.2652,677350,1.734002,982969856
1639,COP,0.1411,0.40140000000000003,9621640,1.420588,112572252160
1640,FWRD,0.2726,0.6035999999999999,124290,1.22647,2451578880
1641,EGP,0.21749999999999997,0.5530000000000002,743440,0.872058,6301184512
1642,MIR,0.0728,0.5367000000000001,2998580,,1289080448
1643,ACLX,0.0001,0.20759999999999998,246990,,
1644,OMF,0.18009999999999998,0.40980000000000005,1023400,1.791666,4990390784
1645,ICE,0.13410000000000002,0.36739999999999995,2596100,0.844607,53376897024
1646,REYN,0.11999999999999998,0.1879,487770,0.343942,5766302208
1647,OSUR,0.21459999999999996,0.6369999999999999,1384500,-0.353431,220077312
1648,AHPI,0.06379999999999998,0.0834,34470,-4.405882,7184236
1649,EOCW,0.0131,0.37049999999999994,309410,,743590080
1650,HYZN,0.027100000000000003,0.0974,3062370,,774881152
1651,OSI,0.0072,0.39289999999999997,5670,,280024992
1652,TRDA,0.0868,1.4672000000000003,235620,,362537824
1653,ACHV,0.047799999999999995,0.1805,30230,1.167117,49347476
1654,FIACU,0.0005,0.29359999999999997,736,,
1655,AUD,0.0946,0.38430000000000003,741190,1.462254,114813808
1656,OCAX,0.0084,0.5040000000000001,11870,,187809376
1657,POLY,0.4418,0.8016999999999999,814590,1.924019,1698581120
1658,MSA,0.19379999999999997,0.5284,109850,0.930882,4824470528
1659,SATS,0.1767,0.5118,272190,0.664215,1610743808
1660,GRPN,0.159,0.3549,968310,2.291666,297082016
1661,MEOH,0.0939,0.5701,532970,2.122707,2871995392
1662,MOXC,0.0014,0.050899999999999994,21650,3.205392,19998488
1663,ANGN,0.0634,0.19249999999999995,405670,,33790932
1664,EXPO,0.2636,0.5361,256860,0.524509,4830215168
1665,IIF,0.0232,0.5211,26140,0.957843,255849120
1666,AQN,0.0479,0.2469,2209590,0.218216,8966425600
1667,TTEK,0.1824,0.9407000000000001,1082140,0.858333,7496281600
1668,GSBC,0.1125,0.2761,52270,0.858333,792312832
1669,EVAX,0.00039999999999999996,0.047200000000000006,35520,,52994036
1670,MACAU,0.004699999999999999,0.1784,50,,
1671,DXLG,0.04590000000000002,0.3745,1262380,1.628431,222970352
1672,SHOO,0.24889999999999998,0.5297999999999999,770940,1.236274,2690852608
1673,KLR,0.0554,0.32449999999999996,712080,0.855354,84920376
1674,AUB,0.18649999999999997,0.43650000000000005,393730,1.166666,2579770624
1675,DXC,0.21169999999999997,0.49740000000000006,1236250,2.241666,7388080640
1676,RMCF,0.14650000000000002,0.2648,7850,1.12549,43230076
1677,BRPM,0.0134,0.2593,204940,,219941696
1678,RAPT,0.24789999999999998,0.6439999999999999,360960,0.639885,594467584
1679,KNSL,0.22940000000000002,0.4834,125970,0.965686,5152370688
1680,GLNG,0.0785,0.37160000000000004,1475450,0.702941,2330041344
1681,NBHC,0.2723,0.6278999999999999,112590,0.889215,1153441024
1682,BHG,0.0142,0.6674,2533240,,1159695104
1683,PAQCU,0.007600000000000001,0.14629999999999999,5680,,
1684,NGVT,0.1871,0.42760000000000004,259360,2.071568,2483673600
1685,PHCF,0.0009,0.0031,13760,-0.184434,8823699
1686,HBT,0.08090000000000001,0.2087,16150,1.305595,513400096
1687,OCUP,0.045599999999999995,0.09919999999999998,108570,,34427996
1688,TRS,0.32170000000000004,1.3748,141570,0.723529,1149850624
1689,HTLF,0.1492,0.42819999999999997,95690,1.189215,1758519808
1690,PFSI,0.1309,0.37549999999999994,425220,1.210784,2764337664
1691,BLMN,0.21389999999999998,0.4961000000000001,1872470,1.931862,1486079488
1692,DDL,0.0008,0.18150000000000002,842480,,1347851264
1693,GES,0.21239999999999998,0.4405,1200230,2.068137,1129459968
1694,PNTG,0.33930000000000005,0.7167999999999999,132830,2.541248,314259040
1695,FA,0.1133,0.767,745950,,1937690752
1696,PB,0.2235,0.5042,582940,1.132843,6331735040
1697,LOCC,0.0096,0.4527,12820,,247972496
1698,WEBR,0.0444,1.2572999999999999,747490,,2254355200
1699,GRBK,0.10950000000000001,0.6299999999999999,432640,1.518627,1102760960
1700,BOH,0.2293,0.4757999999999999,217670,1.15098,3019589888
1701,HEES,0.22390000000000002,0.4265999999999999,304740,2.082352,991944640
1702,IHG,0.0133,0.030800000000000004,219360,0.982362,10048065536
1703,GM,0.17149999999999996,0.4338,15931310,1.203921,45437554688
1704,SYY,0.15489999999999998,0.39320000000000005,2573300,1.25245,44303728640
1705,ANDE,0.21419999999999997,0.5020999999999999,302440,0.657352,1017828736
1706,NTLA,0.22549999999999998,0.4969,1698180,2.00098,4563397632
1707,JGH,0.0243,0.3094,42370,,263568768
1708,JBI,0.1521,0.6498,1653840,0.516139,1364492288
1709,NTGR,0.30960000000000004,0.6555,232520,0.535294,548522688
1710,COKE,0.13369999999999999,0.284,36030,1.045588,5438052864
1711,ARL,0.0048000000000000004,0.0082,24140,0.820588,232588800
1712,AORT,0.2838,0.5867000000000001,222040,1.548039,
1713,BACA,0.025900000000000003,0.5977,8630,,336309728
1714,BOOT,0.22870000000000001,0.492,514520,2.909313,2000680064
1715,BXMX,0.0127,0.18099999999999997,276170,0.943137,1338558848
1716,LSXMB,0.0013000000000000002,0.010499999999999999,650,1.146078,14211966976
